deception,story_length,question_order,sample_id,story,question,choices,answer,question_old,answer_old
False,1,4,98,"Olivia, Ella, Lily, Chloe and Evelyn entered the back_yard. The pumpkin is in the green_basket. Olivia moved the pumpkin to the blue_basket. Evelyn saw a cat. Olivia exited the back_yard. Ella moved the pumpkin to the red_treasure_chest. Ella exited the back_yard. Lily made no movements and stayed in the back_yard for 1 minute. Lily exited the back_yard. Chloe made no movements and stayed in the back_yard for 1 minute. Chloe exited the back_yard. Evelyn made no movements and stayed in the back_yard for 1 minute. Evelyn exited the back_yard. Olivia, Ella, Lily, Chloe and Evelyn entered the waiting_room.",Where does Evelyn think Chloe thinks Olivia thinks Ella thinks the pumpkin is?,"A. green_cupboard, B. green_basket, C. blue_basket, D. blue_box, E. red_treasure_chest, F. blue_pantry, G. blue_suitcase, H. green_drawer, I. red_crate, J. red_drawer, K. red_pantry, L. green_pantry, M. red_bucket, N. green_bathtub, O. green_crate",blue_basket,Where does Evelyn think Chloe thinks Olivia thinks Ella thinks the pumpkin is?,blue_basket
True,2,4,47,"Avery, Isla, Aria, Lily and Nathan entered the TV_room. The lime is in the red_bucket. Avery moved the lime to the green_drawer. Avery exited the TV_room. Avery lost his watch. Isla made no movements and stayed in the TV_room for 1 minute. Isla exited the TV_room. Isla saw a dog. Aria moved the lime to the blue_box. Aria exited the TV_room. Lily moved the lime to the green_cupboard. Lily exited the TV_room. Nathan made no movements and stayed in the TV_room for 1 minute. Nathan exited the TV_room. Avery, Isla, Aria, Lily and Nathan entered the waiting_room. Nathan, Lily and Aria entered the TV_room. Nathan lost his watch. The lettuce is in the green_drawer. Nathan made no movements and stayed in the TV_room for 1 minute. Nathan exited the TV_room. Lily moved the lettuce to the green_cupboard. Nathan likes the red_drawer. Lily exited the TV_room. Aria made no movements and stayed in the TV_room for 1 minute. Aria exited the TV_room. Nathan, Lily and Aria entered the waiting_room. Aria publicly claimed that lettuce is in the green_drawer now. Nathan privately told Aria that the lettuce is in the blue_box now.",Where does Isla think Avery thinks Aria thinks Lily thinks the lime is?,"A. red_bucket, B. green_drawer, C. blue_box, D. blue_crate, E. green_cupboard, F. blue_container, G. green_crate, H. blue_suitcase, I. red_drawer, J. blue_treasure_chest, K. blue_pantry, L. green_box, M. blue_bathtub, N. red_treasure_chest, O. green_treasure_chest",green_drawer,Where does Isla think Avery thinks Aria thinks Lily thinks the lime is?,green_drawer
True,2,4,78,"Hannah, Emily, Olivia, Evelyn and Amelia entered the bedroom. The cucumber is in the red_bottle. Hannah moved the cucumber to the green_crate. Hannah exited the bedroom. Emily moved the cucumber to the red_box. Emily exited the bedroom. Olivia moved the cucumber to the green_pantry. Olivia exited the bedroom. Evelyn moved the cucumber to the blue_container. Evelyn exited the bedroom. Amelia made no movements and stayed in the bedroom for 1 minute. Amelia exited the bedroom. Hannah, Emily, Olivia, Evelyn and Amelia entered the waiting_room. Hannah, Olivia and Emily entered the bedroom. The cucumber is in the blue_container. Hannah moved the cucumber to the red_bottle. Hannah exited the bedroom. Olivia made no movements and stayed in the bedroom for 1 minute. Olivia exited the bedroom. Emily moved the cucumber to the red_box. Emily exited the bedroom. Hannah, Olivia and Emily entered the waiting_room. Olivia publicly claimed that cucumber is in the red_box now. Emily privately told Olivia that the cucumber is in the green_crate now.",Where does Olivia think Evelyn thinks Hannah thinks Amelia thinks the cucumber is?,"A. blue_container, B. red_bottle, C. green_crate, D. red_box, E. green_pantry, F. blue_bucket, G. blue_drawer, H. blue_basket, I. green_bottle, J. green_box, K. blue_suitcase, L. green_treasure_chest, M. red_container, N. red_pantry, O. blue_bathtub",green_crate,Where does Olivia think Evelyn thinks Hannah thinks Amelia thinks the cucumber is?,green_crate
False,1,4,30,"Chloe, Lily, Isla, Avery and Jayden entered the dining_room. Chloe dislikes the broccoli. The persimmon is in the green_crate. Chloe made no movements and stayed in the dining_room for 1 minute. Chloe exited the dining_room. Lily made no movements and stayed in the dining_room for 1 minute. Lily exited the dining_room. Isla moved the persimmon to the red_suitcase. Lily likes the red_container. Isla exited the dining_room. Avery moved the persimmon to the red_box. Avery exited the dining_room. Jayden moved the persimmon to the green_crate. Jayden exited the dining_room. Chloe, Lily, Isla, Avery and Jayden entered the waiting_room.",Where does Avery think Isla thinks Jayden thinks Chloe thinks the persimmon is?,"A. red_box, B. green_crate, C. green_pantry, D. red_suitcase, E. red_crate, F. blue_treasure_chest, G. green_drawer, H. green_bottle, I. blue_bucket, J. green_box, K. green_cupboard, L. red_treasure_chest, M. blue_container, N. red_container, O. red_bucket",green_crate,Where does Avery think Isla thinks Jayden thinks Chloe thinks the persimmon is?,green_crate
True,2,4,40,"Mila, Avery, Nathan, Mason and Gracie entered the living_room. The cherry is in the blue_crate. Mila made no movements and stayed in the living_room for 1 minute. Mila exited the living_room. Avery made no movements and stayed in the living_room for 1 minute. Avery exited the living_room. Nathan moved the cherry to the red_box. Nathan exited the living_room. Mason moved the cherry to the green_crate. Mason exited the living_room. Gracie made no movements and stayed in the living_room for 1 minute. Gracie exited the living_room. Mila, Avery, Nathan, Mason and Gracie entered the waiting_room. Avery, Mason and Gracie entered the porch. The grapes is in the blue_bathtub. Avery made no movements and stayed in the porch for 1 minute. Gracie saw a dog. Avery exited the porch. Mason moved the grapes to the red_container. Mason exited the porch. Gracie made no movements and stayed in the porch for 1 minute. Gracie exited the porch. Avery, Mason and Gracie entered the waiting_room. Avery publicly claimed that grapes is in the blue_container now. Gracie privately told Nathan that the grapes is in the red_container now.",Where does Mila think Nathan thinks Avery thinks Gracie thinks the cherry is?,"A. green_crate, B. blue_crate, C. red_box, D. blue_box, E. green_pantry, F. green_drawer, G. blue_pantry, H. blue_drawer, I. blue_bucket, J. green_bottle, K. blue_bathtub, L. blue_container, M. red_crate, N. red_drawer, O. red_container",blue_crate,Where does Mila think Nathan thinks Avery thinks Gracie thinks the cherry is?,blue_crate
True,2,4,76,"Ethan, Isla, Mila, Ava and Olivia entered the sunroom. The grapes is in the blue_container. Ethan made no movements and stayed in the sunroom for 1 minute. Ethan exited the sunroom. Isla moved the grapes to the blue_box. Isla exited the sunroom. Mila made no movements and stayed in the sunroom for 1 minute. Mila exited the sunroom. Ava made no movements and stayed in the sunroom for 1 minute. Ava exited the sunroom. Olivia made no movements and stayed in the sunroom for 1 minute. Isla dislikes the pear. Olivia exited the sunroom. Ethan, Isla, Mila, Ava and Olivia entered the waiting_room. Mila, Ethan and Ava entered the hall. The radish is in the red_bucket. Mila moved the radish to the blue_basket. Mila exited the hall. Ethan made no movements and stayed in the hall for 1 minute. Ethan exited the hall. Ava moved the radish to the green_cupboard. Ava exited the hall. Mila, Ethan and Ava entered the waiting_room. Olivia saw a mouse. Mila publicly claimed that radish is in the green_basket now. Ava privately told Isla that the radish is in the green_cupboard now.",Where does Ethan think Isla thinks Ava thinks Olivia thinks the grapes is?,"A. red_suitcase, B. green_drawer, C. red_crate, D. red_envelope, E. red_drawer, F. blue_container, G. blue_box, H. green_pantry, I. green_crate, J. red_bottle, K. red_bucket, L. green_cupboard, M. blue_drawer, N. blue_basket, O. green_basket",blue_container,Where does Ethan think Isla thinks Ava thinks Olivia thinks the grapes is?,blue_container
False,1,4,37,"Emma, Mason, Mila, Oliver and Ethan entered the crawlspace. The tomato is in the red_container. Emma moved the tomato to the red_pantry. Emma exited the crawlspace. Mason moved the tomato to the red_treasure_chest. Mason exited the crawlspace. Mila moved the tomato to the red_crate. Mila lost his watch. Mila exited the crawlspace. Oliver moved the tomato to the green_drawer. Oliver exited the crawlspace. Mila saw a mouse. Ethan made no movements and stayed in the crawlspace for 1 minute. Ethan exited the crawlspace. Emma, Mason, Mila, Oliver and Ethan entered the waiting_room.",Where does Mason think Ethan thinks Mila thinks Emma thinks the tomato is?,"A. blue_drawer, B. blue_box, C. blue_basket, D. green_basket, E. red_suitcase, F. red_pantry, G. red_container, H. red_treasure_chest, I. green_drawer, J. red_crate, K. green_bottle, L. blue_pantry, M. red_bottle, N. green_bathtub, O. green_pantry",red_pantry,Where does Mason think Ethan thinks Mila thinks Emma thinks the tomato is?,red_pantry
True,2,4,82,"Nathan, Chloe, Jack, Mason and Jackson entered the pantry. The sweet_potato is in the blue_container. Nathan made no movements and stayed in the pantry for 1 minute. Nathan exited the pantry. Chloe made no movements and stayed in the pantry for 1 minute. Chloe exited the pantry. Jack made no movements and stayed in the pantry for 1 minute. Jack exited the pantry. Jack likes the blue_suitcase. Mason made no movements and stayed in the pantry for 1 minute. Mason exited the pantry. Jackson made no movements and stayed in the pantry for 1 minute. Jackson exited the pantry. Nathan, Chloe, Jack, Mason and Jackson entered the waiting_room. Mason, Jack and Jackson entered the bedroom. The radish is in the blue_drawer. Mason moved the radish to the green_drawer. Mason exited the bedroom. Jack made no movements and stayed in the bedroom for 1 minute. Jack exited the bedroom. Jackson made no movements and stayed in the bedroom for 1 minute. Jackson exited the bedroom. Mason, Jack and Jackson entered the waiting_room. Jack privately told Jackson that the radish is in the blue_crate now. Jackson privately told Chloe that the radish is in the green_drawer now.",Where does Jackson think Nathan thinks Mason thinks Jack thinks the sweet_potato is?,"A. blue_container, B. green_crate, C. blue_suitcase, D. red_drawer, E. red_container, F. green_suitcase, G. green_treasure_chest, H. red_bottle, I. blue_bucket, J. green_bottle, K. blue_drawer, L. green_drawer, M. green_bathtub, N. red_suitcase, O. blue_crate",blue_container,Where does Jackson think Nathan thinks Mason thinks Jack thinks the sweet_potato is?,blue_container
True,2,4,49,"Olivia, Avery, Jackson, Charlotte and Isabella entered the back_yard. The melon is in the red_pantry. Olivia moved the melon to the red_suitcase. Olivia exited the back_yard. Avery moved the melon to the blue_pantry. Avery exited the back_yard. Jackson moved the melon to the red_bottle. Jackson exited the back_yard. Charlotte moved the melon to the green_treasure_chest. Charlotte exited the back_yard. Isabella made no movements and stayed in the back_yard for 1 minute. Isabella exited the back_yard. Olivia, Avery, Jackson, Charlotte and Isabella entered the waiting_room. Avery, Jackson and Isabella entered the back_yard. The melon is in the green_treasure_chest. Charlotte lost his watch. Avery moved the melon to the red_suitcase. Avery exited the back_yard. Jackson made no movements and stayed in the back_yard for 1 minute. Jackson exited the back_yard. Isabella moved the melon to the blue_pantry. Isabella exited the back_yard. Avery, Jackson and Isabella entered the waiting_room. Jackson publicly claimed that melon is in the red_suitcase now. Isabella privately told Jackson that the melon is in the blue_pantry now.",Where does Avery think Jackson thinks Olivia thinks Isabella thinks the melon is?,"A. blue_basket, B. red_treasure_chest, C. blue_crate, D. green_crate, E. green_bottle, F. red_bottle, G. red_pantry, H. red_suitcase, I. green_treasure_chest, J. blue_pantry, K. green_drawer, L. red_envelope, M. blue_container, N. green_pantry, O. blue_suitcase",red_suitcase,Where does Avery think Jackson thinks Olivia thinks Isabella thinks the melon is?,red_suitcase
False,1,4,39,"Benjamin, Elizabeth, Hannah, Lily and Emma entered the den. The grapes is in the green_drawer. Benjamin made no movements and stayed in the den for 1 minute. Benjamin exited the den. Elizabeth moved the grapes to the blue_treasure_chest. Elizabeth exited the den. Hannah made no movements and stayed in the den for 1 minute. Hannah exited the den. Lily moved the grapes to the green_cupboard. Lily exited the den. Emma made no movements and stayed in the den for 1 minute. Emma exited the den. Benjamin, Elizabeth, Hannah, Lily and Emma entered the waiting_room.",Where does Elizabeth think Benjamin thinks Lily thinks Emma thinks the grapes is?,"A. red_container, B. green_pantry, C. green_suitcase, D. red_bottle, E. green_crate, F. red_box, G. blue_drawer, H. red_envelope, I. red_drawer, J. blue_pantry, K. green_drawer, L. blue_basket, M. blue_treasure_chest, N. green_cupboard, O. red_treasure_chest",green_drawer,Where does Elizabeth think Benjamin thinks Lily thinks Emma thinks the grapes is?,green_drawer
True,2,4,85,"Nathan dislikes the watermelon. Aria, Mila, Jayden, James and Nathan entered the staircase. The celery is in the blue_bucket. Mila saw a monkey. Aria moved the celery to the green_box. Aria exited the staircase. Mila moved the celery to the green_cupboard. Mila exited the staircase. Jayden moved the celery to the red_envelope. Jayden exited the staircase. James moved the celery to the red_box. James exited the staircase. Nathan moved the celery to the blue_bucket. James dislikes the celery. Nathan exited the staircase. Aria, Mila, Jayden, James and Nathan entered the waiting_room. Nathan, Jayden and James entered the attic. The sweet_potato is in the blue_container. Nathan moved the sweet_potato to the red_bucket. Nathan exited the attic. Jayden moved the sweet_potato to the green_suitcase. Jayden exited the attic. James made no movements and stayed in the attic for 1 minute. James exited the attic. Nathan, Jayden and James entered the waiting_room. James publicly claimed that sweet_potato is in the green_suitcase now. Nathan privately told James that the sweet_potato is in the red_container now.",Where does Aria think James thinks Jayden thinks Nathan thinks the celery is?,"A. blue_treasure_chest, B. blue_crate, C. blue_bathtub, D. blue_suitcase, E. green_treasure_chest, F. red_container, G. blue_container, H. green_suitcase, I. red_bucket, J. blue_pantry, K. green_box, L. blue_bucket, M. red_box, N. red_envelope, O. green_cupboard",green_box,Where does Aria think James thinks Jayden thinks Nathan thinks the celery is?,green_box
False,1,4,52,"Olivia lost his watch. Oliver, Charlotte, Mila, Olivia and Elizabeth entered the office. The sweet_potato is in the blue_treasure_chest. Oliver moved the sweet_potato to the red_drawer. Oliver exited the office. Charlotte made no movements and stayed in the office for 1 minute. Elizabeth saw a monkey. Charlotte exited the office. Mila moved the sweet_potato to the green_box. Elizabeth saw a cat. Mila exited the office. Olivia moved the sweet_potato to the blue_bucket. Olivia exited the office. Elizabeth made no movements and stayed in the office for 1 minute. Elizabeth exited the office. Oliver, Charlotte, Mila, Olivia and Elizabeth entered the waiting_room.",Where does Charlotte think Olivia thinks Mila thinks Oliver thinks the sweet_potato is?,"A. blue_crate, B. green_crate, C. green_suitcase, D. red_bottle, E. red_crate, F. blue_bucket, G. blue_treasure_chest, H. red_drawer, I. blue_container, J. green_box, K. green_bathtub, L. red_envelope, M. green_bottle, N. green_drawer, O. green_treasure_chest",red_drawer,Where does Charlotte think Olivia thinks Mila thinks Oliver thinks the sweet_potato is?,red_drawer
True,2,4,21,"Jackson, Charlotte, Jayden, Aria and Isla entered the playroom. Jackson saw a mouse. The pineapple is in the blue_container. Isla lost his watch. Jackson moved the pineapple to the blue_bucket. Jackson exited the playroom. Charlotte moved the pineapple to the red_bottle. Charlotte exited the playroom. Jayden moved the pineapple to the green_suitcase. Jayden exited the playroom. Aria moved the pineapple to the green_treasure_chest. Aria exited the playroom. Isla moved the pineapple to the blue_container. Isla exited the playroom. Jackson, Charlotte, Jayden, Aria and Isla entered the waiting_room. Jackson, Aria and Charlotte entered the playroom. Charlotte dislikes the pineapple. The grapes is in the red_bottle. Jackson made no movements and stayed in the playroom for 1 minute. Jackson exited the playroom. Jackson lost his phone. Aria made no movements and stayed in the playroom for 1 minute. Aria exited the playroom. Charlotte made no movements and stayed in the playroom for 1 minute. Charlotte exited the playroom. Jackson lost his phone. Jackson, Aria and Charlotte entered the waiting_room. Jackson publicly claimed that grapes is in the blue_bucket now. Charlotte privately told Isla that the grapes is in the red_bottle now.",Where does Isla think Jackson thinks Aria thinks Charlotte thinks the pineapple is?,"A. red_envelope, B. red_container, C. green_basket, D. red_bucket, E. green_drawer, F. red_bottle, G. blue_container, H. green_treasure_chest, I. blue_bucket, J. green_suitcase, K. red_pantry, L. green_box, M. blue_basket, N. green_pantry, O. green_bottle",blue_bucket,Where does Isla think Jackson thinks Aria thinks Charlotte thinks the pineapple is?,blue_bucket
True,2,4,81,"Jayden, Alexander, Ella, Isla and Avery entered the bathroom. The pineapple is in the red_bottle. Jayden moved the pineapple to the blue_container. Jayden exited the bathroom. Alexander made no movements and stayed in the bathroom for 1 minute. Alexander exited the bathroom. Ella made no movements and stayed in the bathroom for 1 minute. Ella exited the bathroom. Isla moved the pineapple to the green_suitcase. Isla exited the bathroom. Avery made no movements and stayed in the bathroom for 1 minute. Avery exited the bathroom. Jayden, Alexander, Ella, Isla and Avery entered the waiting_room. Ella, Jayden and Alexander entered the bathroom. The pineapple is in the green_suitcase. Ella moved the pineapple to the blue_container. Ella exited the bathroom. Jayden moved the pineapple to the red_bottle. Jayden exited the bathroom. Jayden dislikes the tangerine. Alexander moved the pineapple to the blue_treasure_chest. Alexander exited the bathroom. Ella, Jayden and Alexander entered the waiting_room. Ella publicly claimed that pineapple is in the red_bottle now. Alexander privately told Avery that the pineapple is in the blue_treasure_chest now.",Where does Jayden think Avery thinks Isla thinks Ella thinks the pineapple is?,"A. red_box, B. blue_pantry, C. green_pantry, D. red_treasure_chest, E. blue_basket, F. blue_treasure_chest, G. red_bottle, H. green_crate, I. green_suitcase, J. blue_container, K. red_drawer, L. red_container, M. red_pantry, N. blue_box, O. blue_crate",blue_container,Where does Jayden think Avery thinks Isla thinks Ella thinks the pineapple is?,blue_container
False,1,4,49,"Evelyn, Mila, Alexander, Aria and Emily entered the dining_room. Emily saw a mouse. The pumpkin is in the red_crate. Evelyn moved the pumpkin to the green_drawer. Evelyn exited the dining_room. Mila made no movements and stayed in the dining_room for 1 minute. Mila exited the dining_room. Alexander made no movements and stayed in the dining_room for 1 minute. Alexander exited the dining_room. Aria made no movements and stayed in the dining_room for 1 minute. Aria exited the dining_room. Emily saw a cat. Emily made no movements and stayed in the dining_room for 1 minute. Emily exited the dining_room. Evelyn, Mila, Alexander, Aria and Emily entered the waiting_room.",Where does Evelyn think Aria thinks Emily thinks Mila thinks the pumpkin is?,"A. red_container, B. blue_drawer, C. red_drawer, D. green_suitcase, E. green_crate, F. blue_box, G. red_crate, H. green_pantry, I. green_bottle, J. green_drawer, K. green_bathtub, L. blue_bathtub, M. green_treasure_chest, N. red_bottle, O. red_box",green_drawer,Where does Evelyn think Aria thinks Emily thinks Mila thinks the pumpkin is?,green_drawer
True,1,4,7,"Alexander, Emma, Aria, Evelyn and Charlotte entered the dining_room. The grapefruit is in the green_cupboard. Alexander made no movements and stayed in the dining_room for 1 minute. Alexander exited the dining_room. Emma made no movements and stayed in the dining_room for 1 minute. Emma exited the dining_room. Aria made no movements and stayed in the dining_room for 1 minute. Aria exited the dining_room. Evelyn made no movements and stayed in the dining_room for 1 minute. Evelyn exited the dining_room. Evelyn saw a monkey. Charlotte made no movements and stayed in the dining_room for 1 minute. Charlotte exited the dining_room. Alexander dislikes the grapes. Alexander, Emma, Aria, Evelyn and Charlotte entered the waiting_room. Aria publicly claimed that grapefruit is in the green_cupboard now. Charlotte privately told Aria that the grapefruit is in the green_suitcase now.",Where does Charlotte think Alexander thinks Evelyn thinks Emma thinks the grapefruit is?,"A. blue_box, B. green_box, C. blue_container, D. green_bathtub, E. blue_crate, F. blue_bucket, G. green_cupboard, H. green_suitcase, I. red_box, J. red_bottle, K. blue_treasure_chest, L. red_container, M. blue_drawer, N. red_bucket, O. blue_bathtub",green_cupboard,Where does Charlotte think Alexander thinks Evelyn thinks Emma thinks the grapefruit is?,green_cupboard
True,1,4,9,"Chloe, Alexander, Noah, Hannah and Oliver entered the bathroom. The spinach is in the blue_suitcase. Chloe moved the spinach to the green_cupboard. Noah likes the green_treasure_chest. Chloe exited the bathroom. Alexander moved the spinach to the blue_bucket. Alexander exited the bathroom. Chloe saw a mouse. Noah moved the spinach to the blue_basket. Noah exited the bathroom. Hannah made no movements and stayed in the bathroom for 1 minute. Hannah exited the bathroom. Oliver made no movements and stayed in the bathroom for 1 minute. Oliver exited the bathroom. Chloe, Alexander, Noah, Hannah and Oliver entered the waiting_room. Hannah publicly claimed that spinach is in the green_suitcase now. Oliver privately told Chloe that the spinach is in the blue_basket now.",Where does Noah think Hannah thinks Chloe thinks Oliver thinks the spinach is?,"A. red_crate, B. blue_crate, C. green_basket, D. green_drawer, E. green_treasure_chest, F. blue_box, G. blue_drawer, H. blue_pantry, I. red_box, J. red_container, K. blue_suitcase, L. blue_basket, M. green_cupboard, N. blue_bucket, O. green_suitcase",green_cupboard,Where does Noah think Hannah thinks Chloe thinks Oliver thinks the spinach is?,green_cupboard
False,2,4,68,"Aria, Ethan, Mila, William and Jackson entered the laundry. The lettuce is in the red_crate. Aria moved the lettuce to the blue_crate. Aria exited the laundry. Ethan moved the lettuce to the green_bathtub. Ethan exited the laundry. Mila moved the lettuce to the green_crate. Mila exited the laundry. William made no movements and stayed in the laundry for 1 minute. William exited the laundry. Jackson made no movements and stayed in the laundry for 1 minute. Jackson exited the laundry. Aria, Ethan, Mila, William and Jackson entered the waiting_room. William, Aria and Mila entered the bedroom. The radish is in the blue_bucket. William made no movements and stayed in the bedroom for 1 minute. William exited the bedroom. Aria made no movements and stayed in the bedroom for 1 minute. Aria exited the bedroom. Mila moved the radish to the red_drawer. Mila exited the bedroom. William, Aria and Mila entered the waiting_room.",Where does Aria think William thinks Mila thinks Jackson thinks the lettuce is?,"A. blue_box, B. green_box, C. red_bottle, D. blue_treasure_chest, E. green_bottle, F. blue_basket, G. blue_bucket, H. red_envelope, I. blue_drawer, J. red_drawer, K. blue_crate, L. red_crate, M. green_crate, N. green_bathtub, O. red_treasure_chest",blue_crate,Where does Aria think William thinks Mila thinks Jackson thinks the lettuce is?,blue_crate
True,1,4,25,"Evelyn, Lily, Avery, James and Ava entered the sunroom. James saw a dog. The orange is in the blue_pantry. Evelyn made no movements and stayed in the sunroom for 1 minute. Evelyn exited the sunroom. Evelyn likes the blue_bathtub. Lily moved the orange to the blue_crate. Lily exited the sunroom. Avery moved the orange to the red_drawer. James lost his watch. Avery exited the sunroom. James moved the orange to the red_box. James exited the sunroom. Ava made no movements and stayed in the sunroom for 1 minute. Ava exited the sunroom. Evelyn, Lily, Avery, James and Ava entered the waiting_room. Avery privately told Evelyn that the orange is in the blue_pantry now.",Where does Evelyn think Avery thinks James thinks Lily thinks the orange is?,"A. blue_pantry, B. blue_crate, C. red_drawer, D. red_box, E. red_pantry, F. red_crate, G. blue_container, H. red_bucket, I. red_suitcase, J. red_bottle, K. red_envelope, L. green_bathtub, M. green_pantry, N. red_treasure_chest, O. blue_bathtub",blue_pantry,Where does Evelyn think Avery thinks James thinks Lily thinks the orange is?,blue_pantry
True,1,4,22,"Mason lost his watch. Mason, Ava, Charlotte, Alexander and Nathan entered the garden. The beans is in the green_suitcase. Mason made no movements and stayed in the garden for 1 minute. Mason dislikes the sweet_potato. Mason exited the garden. Ava made no movements and stayed in the garden for 1 minute. Ava exited the garden. Charlotte moved the beans to the red_bucket. Charlotte exited the garden. Alexander lost his phone. Alexander moved the beans to the green_bottle. Alexander exited the garden. Nathan moved the beans to the green_suitcase. Nathan exited the garden. Mason, Ava, Charlotte, Alexander and Nathan entered the waiting_room. Charlotte publicly claimed that beans is in the green_suitcase now. Nathan privately told Charlotte that the beans is in the red_bucket now.",Where does Alexander think Mason thinks Nathan thinks Charlotte thinks the beans is?,"A. green_suitcase, B. red_suitcase, C. red_crate, D. green_bottle, E. red_bucket, F. green_box, G. blue_pantry, H. blue_container, I. red_pantry, J. green_basket, K. blue_suitcase, L. green_cupboard, M. red_envelope, N. green_drawer, O. blue_bathtub",green_suitcase,Where does Alexander think Mason thinks Nathan thinks Charlotte thinks the beans is?,green_suitcase
False,2,4,32,"Emily, Alexander, Aria, Ella and Elizabeth entered the den. The spinach is in the green_cupboard. Emily moved the spinach to the red_box. Emily exited the den. Alexander made no movements and stayed in the den for 1 minute. Alexander exited the den. Aria made no movements and stayed in the den for 1 minute. Aria exited the den. Ella moved the spinach to the green_bottle. Ella exited the den. Elizabeth made no movements and stayed in the den for 1 minute. Elizabeth exited the den. Emily, Alexander, Aria, Ella and Elizabeth entered the waiting_room. Elizabeth, Aria and Emily entered the staircase. The lettuce is in the blue_suitcase. Elizabeth moved the lettuce to the red_drawer. Elizabeth exited the staircase. Aria moved the lettuce to the blue_basket. Aria exited the staircase. Emily moved the lettuce to the red_bucket. Emily exited the staircase. Elizabeth, Aria and Emily entered the waiting_room.",Where does Alexander think Ella thinks Emily thinks Aria thinks the spinach is?,"A. blue_bucket, B. green_cupboard, C. red_box, D. blue_pantry, E. green_bottle, F. blue_suitcase, G. blue_basket, H. red_bucket, I. red_treasure_chest, J. red_drawer, K. green_treasure_chest, L. green_box, M. blue_treasure_chest, N. green_pantry, O. green_crate",red_box,Where does Alexander think Ella thinks Emily thinks Aria thinks the spinach is?,red_box
True,1,4,14,"Ethan, Jackson, Lily, Mila and Avery entered the cellar. The onion is in the green_basket. Ethan made no movements and stayed in the cellar for 1 minute. Ethan exited the cellar. Mila dislikes the spinach. Jackson made no movements and stayed in the cellar for 1 minute. Jackson exited the cellar. Mila dislikes the orange. Lily made no movements and stayed in the cellar for 1 minute. Lily exited the cellar. Mila moved the onion to the blue_treasure_chest. Mila exited the cellar. Ethan lost his phone. Avery moved the onion to the green_basket. Avery exited the cellar. Ethan, Jackson, Lily, Mila and Avery entered the waiting_room. Lily privately told Ethan that the onion is in the red_bucket now.",Where does Ethan think Jackson thinks Avery thinks Mila thinks the onion is?,"A. red_bucket, B. green_basket, C. blue_treasure_chest, D. green_cupboard, E. blue_crate, F. green_pantry, G. blue_basket, H. green_crate, I. red_bottle, J. blue_suitcase, K. blue_drawer, L. green_box, M. blue_bathtub, N. green_bathtub, O. green_bottle",green_basket,Where does Ethan think Jackson thinks Avery thinks Mila thinks the onion is?,green_basket
True,1,4,13,"Mason, Lily, Emily, Noah and Isla entered the staircase. The watermelon is in the green_box. Mason made no movements and stayed in the staircase for 1 minute. Mason exited the staircase. Lily made no movements and stayed in the staircase for 1 minute. Lily lost his phone. Lily exited the staircase. Emily made no movements and stayed in the staircase for 1 minute. Emily exited the staircase. Noah made no movements and stayed in the staircase for 1 minute. Noah exited the staircase. Isla moved the watermelon to the green_box. Isla exited the staircase. Mason, Lily, Emily, Noah and Isla entered the waiting_room. Emily privately told Mason that the watermelon is in the blue_pantry now.",Where does Noah think Lily thinks Mason thinks Emily thinks the watermelon is?,"A. green_basket, B. red_suitcase, C. green_treasure_chest, D. green_bathtub, E. red_container, F. green_box, G. blue_container, H. blue_pantry, I. red_drawer, J. green_cupboard, K. blue_treasure_chest, L. red_treasure_chest, M. green_drawer, N. red_box, O. blue_box",green_box,Where does Noah think Lily thinks Mason thinks Emily thinks the watermelon is?,green_box
False,2,4,35,"Oliver, Mila, Jayden, James and Jack entered the den. The lettuce is in the blue_bucket. Oliver made no movements and stayed in the den for 1 minute. Oliver exited the den. Mila moved the lettuce to the green_pantry. Mila exited the den. Jayden moved the lettuce to the red_drawer. Jayden exited the den. James made no movements and stayed in the den for 1 minute. James exited the den. Jack made no movements and stayed in the den for 1 minute. Jack exited the den. Oliver, Mila, Jayden, James and Jack entered the waiting_room. Mila, Oliver and Jayden entered the dining_room. The pear is in the red_bucket. Mila made no movements and stayed in the dining_room for 1 minute. Mila exited the dining_room. Oliver moved the pear to the red_bottle. Mila saw a monkey. Oliver exited the dining_room. Jayden made no movements and stayed in the dining_room for 1 minute. Jayden exited the dining_room. Mila, Oliver and Jayden entered the waiting_room.",Where does Jack think Mila thinks James thinks Oliver thinks the lettuce is?,"A. blue_container, B. red_bucket, C. red_bottle, D. blue_pantry, E. green_suitcase, F. blue_bucket, G. green_pantry, H. green_treasure_chest, I. green_bottle, J. red_drawer, K. red_suitcase, L. red_pantry, M. red_box, N. red_treasure_chest, O. green_cupboard",blue_bucket,Where does Jack think Mila thinks James thinks Oliver thinks the lettuce is?,blue_bucket
